order_id,customer_id,order_maker_id,order_date,order_time,completion_time,is_complain,complain_detail,created_date
TRX008120,CUST005956,EMP000646,05/16/2025,14:23:21,14:40:07,0,,2025-05-16 14:23:26
TRX008121,CUST001988,EMP000231,05/16/2025,14:24:30,14:49:31,0,,2025-05-16 14:24:35
TRX008122,CUST003553,EMP000756,05/16/2025,14:35:18,14:54:43,0,,2025-05-16 14:35:23
TRX008123,CUST009381,EMP000295,05/16/2025,14:54:33,15:14:44,0,,2025-05-16 14:54:38
TRX008124,CUST009152,EMP000646,05/16/2025,15:02:06,15:12:46,0,,2025-05-16 15:02:11
TRX008125,CUST007482,EMP000560,05/16/2025,15:26:59,15:42:50,0,,2025-05-16 15:27:04
TRX008126,CUST001704,EMP000286,05/16/2025,15:44:44,16:09:57,0,,2025-05-16 15:44:49
TRX008127,CUST007656,EMP000756,05/16/2025,15:54:15,16:11:12,0,,2025-05-16 15:54:20
TRX008128,CUST001220,EMP000231,05/16/2025,16:01:30,16:14:53,0,,2025-05-16 16:01:35
TRX008129,CUST003549,EMP000437,05/16/2025,16:14:02,16:33:21,0,,2025-05-16 16:14:07
TRX008130,CUST003319,EMP000302,05/16/2025,16:33:36,16:48:04,0,,2025-05-16 16:33:41
TRX008131,CUST006043,EMP000231,05/16/2025,16:44:30,17:14:09,0,,2025-05-16 16:44:35
TRX008132,CUST002835,EMP000646,05/16/2025,16:50:30,17:18:12,0,,2025-05-16 16:50:35
TRX008133,CUST006034,EMP000560,05/16/2025,17:04:23,17:31:56,0,,2025-05-16 17:04:28
TRX008134,CUST007562,EMP000437,05/16/2025,17:09:16,17:30:41,0,,2025-05-16 17:09:21
TRX008135,CUST009162,EMP000286,05/16/2025,17:09:58,17:28:30,1,Missing toppings,2025-05-16 17:10:03
TRX008136,CUST006034,EMP000437,05/16/2025,17:26:36,17:45:49,0,,2025-05-16 17:26:41
TRX008137,CUST009381,EMP000286,05/16/2025,17:26:56,17:51:26,0,,2025-05-16 17:27:01
TRX008138,CUST004392,EMP000208,05/16/2025,17:30:07,17:53:18,0,,2025-05-16 17:30:12
TRX008139,CUST003549,EMP000665,05/16/2025,17:46:43,17:56:58,0,,2025-05-16 17:46:48
TRX008140,CUST003319,EMP000665,05/16/2025,17:48:04,18:01:21,1,Wrong pizza size,2025-05-16 17:48:09
TRX008141,CUST001042,EMP000208,05/16/2025,17:51:20,18:02:20,0,,2025-05-16 17:51:25
TRX008142,CUST004354,EMP000756,05/16/2025,17:56:12,18:24:19,0,,2025-05-16 17:56:17
TRX008143,CUST008987,EMP000646,05/16/2025,18:01:08,18:14:23,0,,2025-05-16 18:01:13
TRX008144,CUST001735,EMP000231,05/16/2025,18:04:46,18:21:23,0,,2025-05-16 18:04:51
TRX008145,CUST006333,EMP000437,05/16/2025,18:11:45,18:36:41,0,,2025-05-16 18:11:50
TRX008146,CUST008584,EMP000302,05/16/2025,18:41:46,19:07:14,1,Missing toppings,2025-05-16 18:41:51
TRX008147,CUST007656,EMP000295,05/16/2025,18:45:27,19:09:59,0,,2025-05-16 18:45:32
TRX008148,CUST003147,EMP000302,05/16/2025,19:09:17,19:33:01,0,,2025-05-16 19:09:22
TRX008149,CUST003319,EMP000302,05/16/2025,19:09:50,19:38:36,0,,2025-05-16 19:09:55
TRX008150,CUST004837,EMP000665,05/16/2025,19:15:45,19:29:30,0,,2025-05-16 19:15:50
TRX008151,CUST006333,EMP000302,05/16/2025,19:21:25,19:33:18,0,,2025-05-16 19:21:30
TRX008152,CUST005109,EMP000295,05/16/2025,19:25:15,19:51:20,0,,2025-05-16 19:25:20
TRX008153,CUST007768,EMP000560,05/16/2025,19:31:26,19:57:50,0,,2025-05-16 19:31:31
TRX008154,CUST006843,EMP000231,05/16/2025,19:40:20,19:51:32,0,,2025-05-16 19:40:25
TRX008155,CUST002287,EMP000756,05/16/2025,19:48:23,20:10:57,1,Drink was missing,2025-05-16 19:48:28
TRX008156,CUST003570,EMP000437,05/16/2025,20:03:21,20:16:07,0,,2025-05-16 20:03:26
TRX008157,CUST009381,EMP000646,05/16/2025,20:04:40,20:17:11,0,,2025-05-16 20:04:45
TRX008158,CUST006034,EMP000208,05/16/2025,20:38:23,21:08:05,0,,2025-05-16 20:38:28
TRX008159,CUST007656,EMP000231,05/16/2025,20:45:07,20:59:37,0,,2025-05-16 20:45:12
TRX008160,CUST007150,EMP000286,05/16/2025,20:46:33,21:10:34,0,,2025-05-16 20:46:38
TRX008161,CUST005205,EMP000231,05/16/2025,20:58:45,21:13:38,0,,2025-05-16 20:58:50
TRX008162,CUST006964,EMP000665,05/16/2025,21:04:04,21:30:04,0,,2025-05-16 21:04:09
TRX008163,CUST006333,EMP000286,05/16/2025,21:05:24,21:31:42,0,,2025-05-16 21:05:29
TRX008164,CUST004837,EMP000208,05/16/2025,21:19:25,21:30:40,0,,2025-05-16 21:19:30
TRX008165,CUST004841,EMP000665,05/16/2025,21:24:05,21:43:38,0,,2025-05-16 21:24:10
TRX008166,CUST006333,EMP000665,05/16/2025,21:35:20,22:04:52,0,,2025-05-16 21:35:25
TRX008167,CUST003147,EMP000231,05/16/2025,21:41:00,22:08:54,0,,2025-05-16 21:41:05
TRX008168,CUST005127,EMP000560,05/16/2025,21:42:10,21:56:57,0,,2025-05-16 21:42:15
TRX008169,CUST002637,EMP000286,05/16/2025,21:53:14,22:09:40,0,,2025-05-16 21:53:19
TRX008170,CUST005956,EMP000302,05/17/2025,11:59:40,12:27:13,0,,2025-05-17 11:59:45
TRX008171,CUST006814,EMP000231,05/17/2025,12:12:24,12:37:11,0,,2025-05-17 12:12:29
TRX008172,CUST003406,EMP000286,05/17/2025,12:32:27,13:00:00,0,,2025-05-17 12:32:32
TRX008173,CUST004778,EMP000756,05/17/2025,13:05:32,13:17:42,0,,2025-05-17 13:05:37
TRX008174,CUST003549,EMP000756,05/17/2025,13:11:38,13:40:51,0,,2025-05-17 13:11:43
TRX008175,CUST001597,EMP000560,05/17/2025,13:27:48,13:46:47,0,,2025-05-17 13:27:53
TRX008176,CUST005956,EMP000302,05/17/2025,13:34:54,13:52:12,0,,2025-05-17 13:34:59
TRX008177,CUST004354,EMP000295,05/17/2025,13:35:05,13:59:25,0,,2025-05-17 13:35:10
TRX008178,CUST008674,EMP000302,05/17/2025,13:50:45,14:06:28,0,,2025-05-17 13:50:50
TRX008179,CUST009381,EMP000208,05/17/2025,13:57:19,14:08:24,0,,2025-05-17 13:57:24
TRX008180,CUST009381,EMP000286,05/17/2025,14:22:15,14:47:35,0,,2025-05-17 14:22:20
TRX008181,CUST008535,EMP000646,05/17/2025,14:49:55,15:13:46,0,,2025-05-17 14:50:00
TRX008182,CUST001704,EMP000302,05/17/2025,14:59:04,15:12:29,0,,2025-05-17 14:59:09
TRX008183,CUST001979,EMP000302,05/17/2025,15:07:33,15:34:19,0,,2025-05-17 15:07:38
TRX008184,CUST002437,EMP000231,05/17/2025,15:17:34,15:43:05,1,Order took too long,2025-05-17 15:17:39
TRX008185,CUST007768,EMP000295,05/17/2025,15:23:59,15:34:41,0,,2025-05-17 15:24:04
TRX008186,CUST005584,EMP000646,05/17/2025,15:34:17,15:55:22,0,,2025-05-17 15:34:22
TRX008187,CUST002437,EMP000646,05/17/2025,15:34:32,15:54:11,0,,2025-05-17 15:34:37
TRX008188,CUST004778,EMP000756,05/17/2025,15:37:09,16:04:33,0,,2025-05-17 15:37:14
TRX008189,CUST007747,EMP000286,05/17/2025,16:02:54,16:18:25,0,,2025-05-17 16:02:59
TRX008190,CUST006814,EMP000302,05/17/2025,16:12:19,16:37:42,0,,2025-05-17 16:12:24
TRX008191,CUST001597,EMP000756,05/17/2025,16:22:35,16:40:57,0,,2025-05-17 16:22:40
TRX008192,CUST006034,EMP000302,05/17/2025,16:36:01,16:48:42,0,,2025-05-17 16:36:06
TRX008193,CUST008196,EMP000286,05/17/2025,17:09:00,17:27:30,0,,2025-05-17 17:09:05
TRX008194,CUST007482,EMP000302,05/17/2025,17:15:06,17:28:02,1,Pizza was burnt,2025-05-17 17:15:11
TRX008195,CUST007768,EMP000208,05/17/2025,17:31:34,17:49:37,0,,2025-05-17 17:31:39
TRX008196,CUST007656,EMP000646,05/17/2025,17:33:02,17:53:47,0,,2025-05-17 17:33:07
TRX008197,CUST009381,EMP000646,05/17/2025,18:01:10,18:15:33,0,,2025-05-17 18:01:15
TRX008198,CUST004837,EMP000231,05/17/2025,18:03:19,18:22:17,0,,2025-05-17 18:03:24
TRX008199,CUST006333,EMP000231,05/17/2025,18:24:36,18:53:52,0,,2025-05-17 18:24:41
TRX008200,CUST001580,EMP000756,05/17/2025,18:25:46,18:55:41,0,,2025-05-17 18:25:51
TRX008201,CUST009740,EMP000231,05/17/2025,18:32:09,18:43:13,0,,2025-05-17 18:32:14
TRX008202,CUST008422,EMP000231,05/17/2025,18:41:19,19:01:10,1,Received wrong pizza,2025-05-17 18:41:24
TRX008203,CUST008535,EMP000295,05/17/2025,19:00:30,19:26:05,1,Pizza was burnt,2025-05-17 19:00:35
TRX008204,CUST007150,EMP000646,05/17/2025,19:08:05,19:25:34,0,,2025-05-17 19:08:10
TRX008205,CUST004708,EMP000208,05/17/2025,19:13:44,19:24:06,0,,2025-05-17 19:13:49
TRX008206,CUST004537,EMP000231,05/17/2025,19:15:56,19:45:31,0,,2025-05-17 19:16:01
TRX008207,CUST006333,EMP000302,05/17/2025,19:58:18,20:12:14,0,,2025-05-17 19:58:23
TRX008208,CUST008578,EMP000665,05/17/2025,20:02:26,20:15:18,0,,2025-05-17 20:02:31
TRX008209,CUST009381,EMP000208,05/17/2025,20:41:33,20:55:05,0,,2025-05-17 20:41:38
TRX008210,CUST003147,EMP000665,05/17/2025,20:53:19,21:18:26,0,,2025-05-17 20:53:24
TRX008211,CUST001042,EMP000437,05/17/2025,20:54:45,21:19:07,0,,2025-05-17 20:54:50
TRX008212,CUST005956,EMP000295,05/17/2025,21:01:24,21:28:02,0,,2025-05-17 21:01:29
TRX008213,CUST001128,EMP000295,05/17/2025,21:07:58,21:22:54,0,,2025-05-17 21:08:03
TRX008214,CUST004778,EMP000295,05/17/2025,21:10:37,21:36:25,0,,2025-05-17 21:10:42
TRX008215,CUST004609,EMP000437,05/17/2025,21:17:33,21:37:53,0,,2025-05-17 21:17:38
TRX008216,CUST001597,EMP000208,05/17/2025,21:33:29,21:57:35,0,,2025-05-17 21:33:34
TRX008217,CUST004392,EMP000437,05/17/2025,21:50:44,22:14:16,0,,2025-05-17 21:50:49
TRX008218,CUST002437,EMP000295,05/17/2025,22:11:56,22:36:03,0,,2025-05-17 22:12:01
TRX008219,CUST006256,EMP000231,05/18/2025,11:16:14,11:43:56,1,Received wrong pizza,2025-05-18 11:16:19
TRX008220,CUST007931,EMP000665,05/18/2025,11:16:57,11:35:28,1,Wrong pizza size,2025-05-18 11:17:02
TRX008221,CUST007747,EMP000646,05/18/2025,11:22:39,11:45:46,0,,2025-05-18 11:22:44
TRX008222,CUST004392,EMP000756,05/18/2025,11:32:11,11:43:06,0,,2025-05-18 11:32:16
TRX008223,CUST009071,EMP000665,05/18/2025,11:43:01,12:11:53,0,,2025-05-18 11:43:06
TRX008224,CUST006964,EMP000665,05/18/2025,11:51:46,12:09:42,0,,2025-05-18 11:51:51
TRX008225,CUST009381,EMP000231,05/18/2025,11:52:32,12:06:13,0,,2025-05-18 11:52:37
TRX008226,CUST007768,EMP000286,05/18/2025,12:05:59,12:29:12,0,,2025-05-18 12:06:04
TRX008227,CUST005956,EMP000437,05/18/2025,12:14:40,12:25:43,0,,2025-05-18 12:14:45
TRX008228,CUST006034,EMP000560,05/18/2025,12:17:25,12:28:55,1,Pizza was burnt,2025-05-18 12:17:30
TRX008229,CUST005956,EMP000560,05/18/2025,12:23:00,12:52:44,0,,2025-05-18 12:23:05
TRX008230,CUST001597,EMP000646,05/18/2025,12:41:29,12:52:17,0,,2025-05-18 12:41:34
TRX008231,CUST002965,EMP000646,05/18/2025,12:42:38,13:02:55,0,,2025-05-18 12:42:43
TRX008232,CUST007931,EMP000302,05/18/2025,12:42:51,13:12:25,0,,2025-05-18 12:42:56
TRX008233,CUST006333,EMP000295,05/18/2025,13:13:44,13:38:12,0,,2025-05-18 13:13:49
TRX008234,CUST006043,EMP000665,05/18/2025,13:19:44,13:35:26,0,,2025-05-18 13:19:49
TRX008235,CUST004105,EMP000560,05/18/2025,13:29:20,13:51:17,0,,2025-05-18 13:29:25
TRX008236,CUST009740,EMP000665,05/18/2025,13:57:04,14:17:44,0,,2025-05-18 13:57:09
TRX008237,CUST006814,EMP000665,05/18/2025,14:22:31,14:46:24,0,,2025-05-18 14:22:36
TRX008238,CUST002437,EMP000231,05/18/2025,14:29:52,14:41:48,0,,2025-05-18 14:29:57
TRX008239,CUST002287,EMP000295,05/18/2025,14:30:35,14:59:37,0,,2025-05-18 14:30:40
TRX008240,CUST004934,EMP000208,05/18/2025,14:30:42,14:47:56,0,,2025-05-18 14:30:47
TRX008241,CUST003147,EMP000208,05/18/2025,14:44:03,15:00:43,0,,2025-05-18 14:44:08
TRX008242,CUST008422,EMP000665,05/18/2025,15:30:57,15:47:00,0,,2025-05-18 15:31:02
TRX008243,CUST005218,EMP000560,05/18/2025,15:38:56,16:04:24,0,,2025-05-18 15:39:01
TRX008244,CUST001597,EMP000302,05/18/2025,15:41:55,16:09:55,0,,2025-05-18 15:42:00
TRX008245,CUST004293,EMP000646,05/18/2025,15:48:25,16:05:51,0,,2025-05-18 15:48:30
TRX008246,CUST006034,EMP000560,05/18/2025,16:15:01,16:44:10,0,,2025-05-18 16:15:06
TRX008247,CUST001979,EMP000437,05/18/2025,16:32:36,16:49:26,0,,2025-05-18 16:32:41
TRX008248,CUST009381,EMP000646,05/18/2025,16:33:42,16:50:52,0,,2025-05-18 16:33:47
TRX008249,CUST002998,EMP000646,05/18/2025,16:41:10,17:09:35,0,,2025-05-18 16:41:15
TRX008250,CUST006034,EMP000208,05/18/2025,16:49:04,17:06:48,0,,2025-05-18 16:49:09
TRX008251,CUST006333,EMP000302,05/18/2025,16:58:45,17:22:56,0,,2025-05-18 16:58:50
TRX008252,CUST004392,EMP000208,05/18/2025,17:21:10,17:31:58,0,,2025-05-18 17:21:15
TRX008253,CUST004778,EMP000295,05/18/2025,17:24:40,17:46:00,1,Missing toppings,2025-05-18 17:24:45
TRX008254,CUST001128,EMP000302,05/18/2025,17:25:02,17:54:09,0,,2025-05-18 17:25:07
TRX008255,CUST001128,EMP000665,05/18/2025,17:27:14,17:46:27,0,,2025-05-18 17:27:19
TRX008256,CUST008422,EMP000560,05/18/2025,17:46:10,18:09:10,0,,2025-05-18 17:46:15
TRX008257,CUST002965,EMP000560,05/18/2025,18:05:07,18:15:48,0,,2025-05-18 18:05:12
TRX008258,CUST001979,EMP000665,05/18/2025,18:07:13,18:31:30,1,Wrong pizza size,2025-05-18 18:07:18
TRX008259,CUST007562,EMP000208,05/18/2025,18:31:11,19:00:05,0,,2025-05-18 18:31:16
TRX008260,CUST004392,EMP000437,05/18/2025,18:44:47,19:04:00,0,,2025-05-18 18:44:52
TRX008261,CUST004609,EMP000437,05/18/2025,18:52:42,19:17:44,0,,2025-05-18 18:52:47
TRX008262,CUST001597,EMP000302,05/18/2025,18:55:49,19:20:05,0,,2025-05-18 18:55:54
TRX008263,CUST007768,EMP000437,05/18/2025,19:03:24,19:19:25,0,,2025-05-18 19:03:29
TRX008264,CUST002878,EMP000665,05/18/2025,19:35:01,19:48:46,1,Order took too long,2025-05-18 19:35:06
TRX008265,CUST005264,EMP000295,05/18/2025,19:36:58,20:04:06,0,,2025-05-18 19:37:03
TRX008266,CUST004837,EMP000286,05/18/2025,19:45:13,20:01:26,0,,2025-05-18 19:45:18
TRX008267,CUST007085,EMP000208,05/18/2025,19:47:25,20:17:11,0,,2025-05-18 19:47:30
TRX008268,CUST004945,EMP000756,05/18/2025,20:09:13,20:20:41,0,,2025-05-18 20:09:18
TRX008269,CUST007254,EMP000646,05/18/2025,20:12:06,20:36:26,0,,2025-05-18 20:12:11
TRX008270,CUST004392,EMP000295,05/18/2025,20:25:03,20:41:13,0,,2025-05-18 20:25:08
TRX008271,CUST004547,EMP000756,05/18/2025,20:41:47,20:59:27,0,,2025-05-18 20:41:52
TRX008272,CUST004934,EMP000231,05/18/2025,20:44:21,21:13:45,0,,2025-05-18 20:44:26
TRX008273,CUST005584,EMP000295,05/18/2025,22:09:14,22:37:00,0,,2025-05-18 22:09:19
TRX008274,CUST008674,EMP000437,05/18/2025,22:29:47,22:45:16,0,,2025-05-18 22:29:52
TRX008275,CUST004837,EMP000437,05/18/2025,22:29:59,22:40:55,0,,2025-05-18 22:30:04
TRX008276,CUST005584,EMP000646,05/19/2025,11:15:48,11:35:26,0,,2025-05-19 11:15:53
TRX008277,CUST006043,EMP000437,05/19/2025,11:26:05,11:55:01,0,,2025-05-19 11:26:10
TRX008278,CUST008578,EMP000646,05/19/2025,11:37:21,12:00:37,0,,2025-05-19 11:37:26
TRX008279,CUST004609,EMP000646,05/19/2025,11:48:28,12:03:06,0,,2025-05-19 11:48:33
TRX008280,CUST001597,EMP000286,05/19/2025,11:57:39,12:24:47,0,,2025-05-19 11:57:44
TRX008281,CUST007150,EMP000286,05/19/2025,12:03:38,12:33:16,1,Wrong pizza size,2025-05-19 12:03:43
TRX008282,CUST006034,EMP000302,05/19/2025,12:17:35,12:39:26,0,,2025-05-19 12:17:40
TRX008283,CUST001704,EMP000437,05/19/2025,12:27:58,12:57:23,0,,2025-05-19 12:28:03
TRX008284,CUST004841,EMP000295,05/19/2025,12:36:23,12:59:25,0,,2025-05-19 12:36:28
TRX008285,CUST003147,EMP000231,05/19/2025,12:39:10,12:53:10,0,,2025-05-19 12:39:15
TRX008286,CUST004105,EMP000437,05/19/2025,12:42:46,13:11:40,0,,2025-05-19 12:42:51
TRX008287,CUST008535,EMP000560,05/19/2025,12:46:54,13:08:32,0,,2025-05-19 12:46:59
TRX008288,CUST001597,EMP000437,05/19/2025,12:58:19,13:09:58,0,,2025-05-19 12:58:24
TRX008289,CUST008674,EMP000665,05/19/2025,13:00:55,13:11:56,1,Missing toppings,2025-05-19 13:01:00
TRX008290,CUST006333,EMP000295,05/19/2025,13:23:47,13:38:32,0,,2025-05-19 13:23:52
TRX008291,CUST001137,EMP000437,05/19/2025,13:24:30,13:46:10,0,,2025-05-19 13:24:35
TRX008292,CUST006964,EMP000560,05/19/2025,13:34:43,13:51:40,0,,2025-05-19 13:34:48
TRX008293,CUST008674,EMP000665,05/19/2025,13:40:54,14:02:09,1,Missing toppings,2025-05-19 13:40:59
TRX008294,CUST001979,EMP000665,05/19/2025,13:50:16,14:01:22,0,,2025-05-19 13:50:21
TRX008295,CUST003147,EMP000646,05/19/2025,14:19:08,14:40:46,0,,2025-05-19 14:19:13
TRX008296,CUST001309,EMP000286,05/19/2025,14:44:12,15:08:53,1,Pizza was burnt,2025-05-19 14:44:17
TRX008297,CUST007085,EMP000437,05/19/2025,15:19:26,15:37:22,0,,2025-05-19 15:19:31
TRX008298,CUST009740,EMP000646,05/19/2025,15:32:53,15:47:38,0,,2025-05-19 15:32:58
TRX008299,CUST002878,EMP000208,05/19/2025,15:35:15,15:50:58,0,,2025-05-19 15:35:20
TRX008300,CUST008535,EMP000208,05/19/2025,16:04:58,16:32:22,0,,2025-05-19 16:05:03
TRX008301,CUST001597,EMP000560,05/19/2025,16:19:54,16:49:53,0,,2025-05-19 16:19:59
TRX008302,CUST005584,EMP000756,05/19/2025,16:36:42,16:58:38,0,,2025-05-19 16:36:47
TRX008303,CUST004537,EMP000231,05/19/2025,16:48:21,17:14:56,0,,2025-05-19 16:48:26
TRX008304,CUST007656,EMP000286,05/19/2025,17:10:51,17:30:17,0,,2025-05-19 17:10:56
TRX008305,CUST009381,EMP000665,05/19/2025,17:24:44,17:38:01,0,,2025-05-19 17:24:49
TRX008306,CUST008132,EMP000295,05/19/2025,17:47:01,18:11:35,0,,2025-05-19 17:47:06
TRX008307,CUST007150,EMP000295,05/19/2025,17:58:37,18:19:52,0,,2025-05-19 17:58:42
TRX008308,CUST005205,EMP000437,05/19/2025,18:05:54,18:31:56,0,,2025-05-19 18:05:59
TRX008309,CUST001979,EMP000560,05/19/2025,18:25:52,18:52:26,0,,2025-05-19 18:25:57
TRX008310,CUST004105,EMP000665,05/19/2025,18:30:18,18:48:14,0,,2025-05-19 18:30:23
TRX008311,CUST005127,EMP000756,05/19/2025,18:54:32,19:06:48,0,,2025-05-19 18:54:37
TRX008312,CUST004837,EMP000295,05/19/2025,19:04:47,19:21:03,0,,2025-05-19 19:04:52
TRX008313,CUST007768,EMP000295,05/19/2025,19:08:16,19:23:46,0,,2025-05-19 19:08:21
TRX008314,CUST001597,EMP000302,05/19/2025,19:08:29,19:23:07,0,,2025-05-19 19:08:34
TRX008315,CUST008004,EMP000665,05/19/2025,19:14:23,19:39:58,0,,2025-05-19 19:14:28
TRX008316,CUST008674,EMP000286,05/19/2025,19:17:28,19:36:31,0,,2025-05-19 19:17:33
TRX008317,CUST008535,EMP000665,05/19/2025,19:31:10,19:46:56,0,,2025-05-19 19:31:15
TRX008318,CUST007854,EMP000302,05/19/2025,19:33:02,19:51:09,0,,2025-05-19 19:33:07
TRX008319,CUST007085,EMP000302,05/19/2025,20:24:54,20:46:08,0,,2025-05-19 20:24:59
TRX008320,CUST003549,EMP000646,05/19/2025,20:28:18,20:55:35,0,,2025-05-19 20:28:23
TRX008321,CUST006964,EMP000295,05/19/2025,21:49:28,22:09:01,0,,2025-05-19 21:49:33
TRX008322,CUST003319,EMP000231,05/20/2025,11:19:06,11:33:55,0,,2025-05-20 11:19:11
TRX008323,CUST003871,EMP000302,05/20/2025,11:30:28,11:52:42,0,,2025-05-20 11:30:33
TRX008324,CUST003570,EMP000437,05/20/2025,11:35:42,11:52:19,0,,2025-05-20 11:35:47
TRX008325,CUST009381,EMP000208,05/20/2025,12:02:52,12:19:02,0,,2025-05-20 12:02:57
TRX008326,CUST005429,EMP000665,05/20/2025,12:12:34,12:34:18,0,,2025-05-20 12:12:39
TRX008327,CUST001988,EMP000302,05/20/2025,12:16:15,12:27:15,0,,2025-05-20 12:16:20
TRX008328,CUST007085,EMP000208,05/20/2025,12:19:17,12:35:29,0,,2025-05-20 12:19:22
TRX008329,CUST007482,EMP000208,05/20/2025,12:23:22,12:36:16,0,,2025-05-20 12:23:27
TRX008330,CUST007656,EMP000295,05/20/2025,12:25:45,12:44:40,0,,2025-05-20 12:25:50
TRX008331,CUST007482,EMP000560,05/20/2025,12:35:36,12:45:59,0,,2025-05-20 12:35:41
TRX008332,CUST001597,EMP000560,05/20/2025,12:52:14,13:06:53,0,,2025-05-20 12:52:19
TRX008333,CUST003570,EMP000646,05/20/2025,13:16:12,13:27:13,0,,2025-05-20 13:16:17
TRX008334,CUST001704,EMP000208,05/20/2025,13:34:57,13:55:22,0,,2025-05-20 13:35:02
TRX008335,CUST007562,EMP000756,05/20/2025,13:35:12,14:04:38,0,,2025-05-20 13:35:17
TRX008336,CUST006043,EMP000286,05/20/2025,13:46:47,14:09:09,0,,2025-05-20 13:46:52
TRX008337,CUST007562,EMP000560,05/20/2025,13:49:44,14:06:04,0,,2025-05-20 13:49:49
TRX008338,CUST009162,EMP000295,05/20/2025,13:57:46,14:21:10,0,,2025-05-20 13:57:51
TRX008339,CUST001704,EMP000437,05/20/2025,14:09:48,14:34:31,0,,2025-05-20 14:09:53
TRX008340,CUST007656,EMP000208,05/20/2025,14:11:37,14:39:05,1,Pizza was burnt,2025-05-20 14:11:42
TRX008341,CUST006964,EMP000286,05/20/2025,14:17:25,14:40:31,0,,2025-05-20 14:17:30
TRX008342,CUST005584,EMP000646,05/20/2025,14:18:05,14:45:10,1,Order took too long,2025-05-20 14:18:10
TRX008343,CUST006333,EMP000560,05/20/2025,14:29:16,14:56:05,0,,2025-05-20 14:29:21
TRX008344,CUST004841,EMP000665,05/20/2025,14:55:35,15:14:36,1,Pizza was burnt,2025-05-20 14:55:40
TRX008345,CUST005109,EMP000208,05/20/2025,14:57:20,15:23:02,0,,2025-05-20 14:57:25
TRX008346,CUST002437,EMP000286,05/20/2025,15:03:38,15:30:40,0,,2025-05-20 15:03:43
TRX008347,CUST006333,EMP000231,05/20/2025,15:24:45,15:39:30,0,,2025-05-20 15:24:50
TRX008348,CUST004609,EMP000286,05/20/2025,15:29:07,15:54:36,0,,2025-05-20 15:29:12
TRX008349,CUST004841,EMP000646,05/20/2025,15:38:08,16:00:36,0,,2025-05-20 15:38:13
TRX008350,CUST005205,EMP000646,05/20/2025,15:40:08,15:52:33,0,,2025-05-20 15:40:13
TRX008351,CUST001704,EMP000665,05/20/2025,15:42:23,15:59:45,0,,2025-05-20 15:42:28
TRX008352,CUST006034,EMP000286,05/20/2025,15:42:33,15:53:41,0,,2025-05-20 15:42:38
TRX008353,CUST002637,EMP000646,05/20/2025,15:43:38,16:09:26,0,,2025-05-20 15:43:43
TRX008354,CUST005205,EMP000295,05/20/2025,16:04:49,16:34:44,0,,2025-05-20 16:04:54
TRX008355,CUST001988,EMP000646,05/20/2025,16:17:04,16:29:49,0,,2025-05-20 16:17:09
TRX008356,CUST005584,EMP000646,05/20/2025,16:53:15,17:09:22,0,,2025-05-20 16:53:20
TRX008357,CUST009740,EMP000665,05/20/2025,16:55:37,17:20:09,0,,2025-05-20 16:55:42
TRX008358,CUST004837,EMP000231,05/20/2025,17:11:48,17:36:30,0,,2025-05-20 17:11:53
TRX008359,CUST004105,EMP000756,05/20/2025,17:17:51,17:29:56,0,,2025-05-20 17:17:56
TRX008360,CUST004945,EMP000295,05/20/2025,17:26:35,17:40:42,0,,2025-05-20 17:26:40
TRX008361,CUST001704,EMP000560,05/20/2025,17:27:48,17:41:56,0,,2025-05-20 17:27:53
TRX008362,CUST005210,EMP000646,05/20/2025,17:40:48,18:01:36,1,Order took too long,2025-05-20 17:40:53
TRX008363,CUST007656,EMP000208,05/20/2025,17:52:24,18:06:45,0,,2025-05-20 17:52:29
TRX008364,CUST008674,EMP000295,05/20/2025,17:57:13,18:10:44,0,,2025-05-20 17:57:18
TRX008365,CUST008674,EMP000756,05/20/2025,18:02:07,18:22:39,0,,2025-05-20 18:02:12
TRX008366,CUST006964,EMP000295,05/20/2025,18:12:54,18:36:20,0,,2025-05-20 18:12:59
TRX008367,CUST004708,EMP000560,05/20/2025,18:13:28,18:41:35,0,,2025-05-20 18:13:33
TRX008368,CUST007085,EMP000560,05/20/2025,18:33:39,18:44:31,0,,2025-05-20 18:33:44
TRX008369,CUST007656,EMP000302,05/20/2025,18:35:39,18:52:08,0,,2025-05-20 18:35:44
TRX008370,CUST009381,EMP000208,05/20/2025,18:45:36,19:05:03,0,,2025-05-20 18:45:41
TRX008371,CUST001042,EMP000646,05/20/2025,18:54:54,19:15:04,0,,2025-05-20 18:54:59
TRX008372,CUST006843,EMP000560,05/20/2025,19:24:45,19:43:56,0,,2025-05-20 19:24:50
TRX008373,CUST007562,EMP000560,05/20/2025,19:25:08,19:38:24,0,,2025-05-20 19:25:13
TRX008374,CUST007482,EMP000560,05/20/2025,19:35:39,19:47:12,0,,2025-05-20 19:35:44
TRX008375,CUST009755,EMP000286,05/20/2025,19:47:23,20:16:33,0,,2025-05-20 19:47:28
TRX008376,CUST005127,EMP000437,05/20/2025,19:51:56,20:05:04,1,Missing toppings,2025-05-20 19:52:01
TRX008377,CUST007854,EMP000208,05/20/2025,20:11:45,20:29:40,0,,2025-05-20 20:11:50
TRX008378,CUST005584,EMP000756,05/20/2025,20:34:17,20:47:34,0,,2025-05-20 20:34:22
TRX008379,CUST005956,EMP000208,05/20/2025,20:50:03,21:01:45,0,,2025-05-20 20:50:08
